Z,density,A,n_atom,thickness_cm,N_layers,E0_MeV,N_particles,mean_final_energy_MeV,std_final_energy_MeV,mean_angle_deg,std_angle_deg,backscatter_prob,energy_loss_MeV,thickness_A,folder
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2245,0.031,1.6925,3.2043,0.0001069327,0.9755000000000003,50000.0,Result_Z14_T5.00e-4_N1000000_E3.30MeV_seed7
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2245,0.031,1.6935,3.2035,0.0001066274,0.9755000000000003,50000.0,Result_Z14_T5.00e-4_N1000000_E3.30MeV_seed8
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2245,0.031,1.6914,3.2036,0.0001067488,0.9755000000000003,50000.0,Result_Z14_T5.00e-4_N1000000_E3.30MeV_seed9
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2244,0.031,1.6886,3.2017,0.0001067158,0.9756000000000002,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed1
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2245,0.0309,1.6911,3.2024,0.0001063135,0.9755000000000003,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed10
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2244,0.031,1.6899,3.2009,0.0001068735,0.9756000000000002,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed2
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2244,0.031,1.6902,3.2013,0.0001069772,0.9756000000000002,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed3
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2244,0.031,1.6915,3.2025,0.0001074334,0.9756000000000002,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed4
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2245,0.031,1.6918,3.2025,0.0001070416,0.9755000000000003,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed5
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2245,0.031,1.6916,3.2059,0.0001068368,0.9755000000000003,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed6
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2245,0.031,1.6921,3.2039,0.0001068585,0.9755000000000003,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed7
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2245,0.031,1.6931,3.2039,0.0001064849,0.9755000000000003,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed8
14,2.33,28.09,5e+22,0.0005,1000,2.2,1000000,1.2245,0.031,1.6919,3.2039,0.0001068248,0.9755000000000003,50000.0,Result_Z14_T5.00e-4_N1000000_E4.00MeV_seed9
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2582,1.1608,1.067732e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed1
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2576,1.1628,1.077198e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed10
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2587,1.161,1.078604e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed2
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2584,1.162,1.079208e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed3
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2586,1.1644,1.085038e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed4
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2588,1.1649,1.088667e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed5
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2586,1.1654,1.09909e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed6
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2584,1.165,1.093061e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed7
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2583,1.1641,1.077995e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed8
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2579,1.1634,1.075354e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E1.54MeV_seed9
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2587,1.1619,1.071056e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed1
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2578,1.1638,1.084073e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed10
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2588,1.1615,1.079581e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed2
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2586,1.1622,1.075236e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed3
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2587,1.1643,1.085744e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed4
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2586,1.1645,1.09199e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed5
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2587,1.1651,1.095677e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed6
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2585,1.1649,1.091687e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed7
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2584,1.1642,1.07993e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed8
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.258,1.1642,1.076966e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.20MeV_seed9
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2588,1.1626,1.066653e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed1
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2575,1.1633,1.080426e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed10
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.259,1.1621,1.07613e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed2
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2584,1.1619,1.073556e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed3
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2587,1.164,1.084793e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed4
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2584,1.1639,1.089857e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed5
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2586,1.1645,1.096551e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed6
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2584,1.1642,1.090734e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed7
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2583,1.1631,1.074193e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed8
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2577,1.1633,1.07731e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E2.72MeV_seed9
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2582,1.1611,1.076171e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed1
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2577,1.1632,1.078639e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed10
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2587,1.1613,1.08161e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed2
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2583,1.1621,1.074432e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed3
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2583,1.1636,1.087663e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed4
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2584,1.1638,1.089996e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed5
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2586,1.1647,1.097375e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed6
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2585,1.1648,1.089784e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed7
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2584,1.1643,1.077125e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed8
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2578,1.1635,1.079429e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E3.30MeV_seed9
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2588,1.1624,1.064028e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed1
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2575,1.1629,1.077204e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed10
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2591,1.1628,1.077452e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed2
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2587,1.1626,1.066213e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed3
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2587,1.1642,1.084202e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed4
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2588,1.1652,1.094944e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed5
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2587,1.1658,1.104109e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed6
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2583,1.1643,1.088947e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed7
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2584,1.1637,1.076876e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed8
14,2.33,28.09,5e+22,8e-05,100,2.2,1000000,2.1209,0.0075,0.2579,1.1637,1.079442e-05,0.07910000000000039,8000.000000000001,Result_Z14_T8.00e-5_N1000000_E4.00MeV_seed9
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6646,2.612,6.867052e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed1
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6665,2.6138,6.864996e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed10
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6672,2.6152,6.868442e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed2
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6668,2.6143,6.883808e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed3
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6672,2.6155,6.927744e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed4
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6691,2.6185,6.935516e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed5
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6682,2.6174,6.900174e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed6
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6681,2.6175,6.876968e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed7
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6687,2.6162,6.852523e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed8
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.667,2.6141,6.841952e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E1.54MeV_seed9
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6652,2.6127,6.881238e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed1
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.666,2.6132,6.862642e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed10
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6666,2.6135,6.866979e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed2
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6665,2.6132,6.852134e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed3
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6675,2.6168,6.930077e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed4
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6682,2.6181,6.909688e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed5
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6677,2.6171,6.915477e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed6
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6681,2.6168,6.864997e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed7
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6689,2.6156,6.859474e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed8
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.667,2.6142,6.849603e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.20MeV_seed9
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6646,2.6123,6.883278e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed1
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6666,2.6129,6.833874e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed10
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6671,2.6152,6.867299e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed2
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6677,2.6165,6.859025e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed3
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6672,2.6163,6.919494e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed4
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6682,2.6176,6.920603e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed5
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6682,2.6171,6.901341e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed6
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6682,2.6174,6.860955e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed7
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6688,2.6157,6.850433e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed8
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.667,2.6136,6.846932e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E2.72MeV_seed9
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.664,2.6107,6.843256e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed1
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6663,2.6124,6.846003e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed10
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6669,2.6148,6.873285e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed2
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6674,2.6158,6.852116e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed3
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6675,2.6154,6.915969e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed4
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6694,2.6196,6.969779e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed5
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.668,2.6169,6.906179e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed6
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6686,2.6173,6.854293e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed7
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6687,2.6156,6.852603e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed8
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6672,2.6137,6.838966e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E3.30MeV_seed9
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6646,2.6118,6.882895e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed1
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6669,2.6133,6.850879e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed10
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6668,2.6146,6.871843e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed2
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6673,2.6154,6.853706e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed3
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6673,2.6168,6.933328e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed4
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6685,2.6189,6.922526e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed5
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6678,2.618,6.931162e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed6
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6686,2.6172,6.868794e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed7
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.9661,0.0124,0.6686,2.6162,6.862146e-05,0.23390000000000022,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed8
32,5.32,72.63,4.41e+22,0.0001,200,2.2,1000000,1.966,0.0124,0.6671,2.6129,6.819683e-05,0.2340000000000002,10000.0,Result_Z32_T1.00e-4_N1000000_E4.00MeV_seed9
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3702,3.8169,0.0001583948,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed1
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.374,3.8212,0.0001586742,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed10
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3726,3.8177,0.0001584974,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed2
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3758,3.8221,0.0001588715,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed3
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3758,3.8225,0.0001603291,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed4
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3757,3.8232,0.0001595216,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed5
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3758,3.8254,0.000159621,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed6
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3765,3.8237,0.0001587977,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed7
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3772,3.8241,0.0001585766,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed8
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.374,3.8209,0.000158626,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E1.54MeV_seed9
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3702,3.8176,0.000158356,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E2.20MeV_seed1
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3738,3.8208,0.0001585581,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E2.20MeV_seed10
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3723,3.8163,0.0001580413,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E2.20MeV_seed2
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3758,3.8221,0.0001590493,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E2.20MeV_seed3
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3756,3.8224,0.0001602993,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E2.20MeV_seed4
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3754,3.8235,0.0001597452,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E2.20MeV_seed5
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3754,3.8249,0.0001594519,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E2.20MeV_seed6
32,5.32,72.63,4.41e+22,0.0002,400,2.2,1000000,1.6834,0.0191,1.3762,3.8237,0.0001588431,0.5166000000000002,20000.0,Result_Z32_T2.00e-4_N1000000_E2.20MeV_seed7
