particle_id,final_energy_MeV,scattering_angle_deg,backscattered,dir_x,dir_y,dir_z,total_areal_density
388,5.1569,9.25,0,0.986997,0.139750,-0.079419,1.32e+019
389,5.1313,2.71,0,0.998880,-0.046983,-0.005650,1.32e+019
390,5.1214,8.98,0,0.987744,-0.142786,0.063038,1.32e+019
391,5.1481,3.35,0,0.998294,-0.054990,-0.019639,1.32e+019
392,5.1450,4.55,0,0.996844,0.050006,-0.061656,1.32e+019
393,5.1642,0.66,0,0.999934,0.011263,0.002296,1.32e+019
394,5.1279,5.84,0,0.994813,0.090437,0.046559,1.32e+019
395,5.1261,1.77,0,0.999522,0.021132,-0.022558,1.32e+019
396,5.1557,3.61,0,0.998016,-0.062367,0.008572,1.32e+019
397,5.1144,3.76,0,0.997852,-0.050254,-0.042022,1.32e+019
398,5.1305,2.41,0,0.999117,0.041920,-0.002857,1.32e+019
399,5.1246,4.78,0,0.996528,0.081067,-0.018955,1.32e+019
400,5.1468,2.69,0,0.998894,0.017736,-0.043537,1.32e+019
401,5.1362,10.75,0,0.982467,-0.027962,-0.184330,1.32e+019
402,5.1418,3.99,0,0.997580,-0.049789,-0.048537,1.32e+019
403,5.1073,6.23,0,0.994096,-0.091810,-0.057832,1.32e+019
404,5.1503,3.65,0,0.997975,-0.029817,-0.056180,1.32e+019
405,5.1652,2.98,0,0.998648,-0.051490,-0.007164,1.32e+019
406,5.1517,3.82,0,0.997783,-0.066080,-0.007879,1.32e+019
407,5.1456,2.43,0,0.999104,0.034025,-0.025172,1.32e+019
408,5.1758,3.33,0,0.998316,-0.007824,-0.057485,1.32e+019
409,5.1325,2.30,0,0.999198,0.039354,-0.007456,1.32e+019
410,5.1301,3.83,0,0.997762,0.046310,-0.048242,1.32e+019
411,5.1347,2.21,0,0.999259,-0.038488,-0.000763,1.32e+019
412,5.1136,1.83,0,0.999489,-0.031917,0.001891,1.32e+019
413,5.1434,6.36,0,0.993847,-0.102472,0.042036,1.32e+019
414,5.1458,9.22,0,0.987084,-0.151152,0.053087,1.32e+019
415,5.1336,4.20,0,0.997317,0.059057,0.043256,1.32e+019
416,5.1456,6.26,0,0.994035,0.078862,0.075336,1.32e+019
417,5.1716,6.46,0,0.993644,-0.112205,-0.009070,1.32e+019
418,5.1129,2.44,0,0.999096,-0.029961,0.030171,1.32e+019
419,5.1237,1.76,0,0.999530,0.018743,0.024261,1.32e+019
420,5.1392,9.11,0,0.987376,0.002432,0.158374,1.32e+019
421,5.1362,5.71,0,0.995035,-0.084285,-0.052934,1.32e+019
422,5.1389,13.71,0,0.971523,-0.083767,-0.221646,1.32e+019
423,5.1378,4.17,0,0.997358,0.056894,-0.045161,1.32e+019
424,5.1520,2.72,0,0.998870,0.037647,-0.029018,1.32e+019
425,5.1843,2.15,0,0.999297,0.028435,0.024430,1.32e+019
426,5.1384,4.13,0,0.997406,-0.070544,-0.014321,1.32e+019
427,5.1569,1.14,0,0.999802,-0.007615,-0.018372,1.32e+019
428,5.1531,1.62,0,0.999603,0.009615,-0.026502,1.32e+019
429,5.1480,6.01,0,0.994505,-0.034458,0.098853,1.32e+019
430,5.0919,3.07,0,0.998561,-0.052987,-0.008222,1.32e+019
431,5.1623,3.46,0,0.998177,0.054628,-0.025675,1.32e+019
432,5.1222,5.35,0,0.995646,0.025142,-0.089764,1.32e+019
433,5.1541,8.48,0,0.989070,0.049042,0.139055,1.32e+019
434,5.1512,3.37,0,0.998270,-0.058704,-0.003324,1.32e+019
435,5.1512,5.11,0,0.996030,0.059363,0.066336,1.32e+019
436,5.1125,4.45,0,0.996980,0.060755,0.048371,1.32e+019
437,5.1767,4.40,0,0.997055,0.076672,0.001611,1.32e+019
438,5.1158,5.71,0,0.995044,0.008955,-0.099033,1.32e+019
439,5.1307,2.35,0,0.999160,0.028076,0.029847,1.32e+019
440,5.1187,2.85,0,0.998763,0.044365,0.022436,1.32e+019
441,5.1671,3.44,0,0.998199,0.036439,-0.047655,1.32e+019
442,5.1889,1.51,0,0.999655,-0.019326,0.017802,1.32e+019
443,5.0998,6.39,0,0.993778,-0.079569,-0.077933,1.32e+019
444,5.1120,8.68,0,0.988551,0.094847,-0.117347,1.32e+019
445,5.1390,2.12,0,0.999317,0.025711,-0.026552,1.32e+019
446,5.1728,0.80,0,0.999902,0.013337,-0.004312,1.32e+019
447,5.1519,2.84,0,0.998769,0.031681,-0.038173,1.32e+019
448,5.1267,4.08,0,0.997472,0.023317,-0.067128,1.32e+019
449,5.1652,2.63,0,0.998945,-0.016573,0.042830,1.32e+019
450,5.1217,2.25,0,0.999229,-0.015512,0.036062,1.32e+019
451,5.1285,1.58,0,0.999622,-0.026354,-0.007843,1.32e+019
452,5.0943,0.38,0,0.999979,0.006547,0.000301,1.32e+019
453,5.1748,8.98,0,0.987730,0.075424,-0.136749,1.32e+019
454,5.1058,3.54,0,0.998097,0.034841,0.050886,1.32e+019
455,5.1487,6.49,0,0.993599,0.112649,0.008466,1.32e+019
456,5.1187,5.92,0,0.994665,-0.016286,-0.101867,1.32e+019
457,5.1616,5.76,0,0.994957,0.091544,0.040982,1.32e+019
458,5.1342,4.30,0,0.997187,-0.068900,-0.029512,1.32e+019
459,5.1493,5.00,0,0.996201,0.062673,0.060457,1.32e+019
460,5.1475,4.22,0,0.997291,-0.072870,0.010012,1.32e+019
461,5.1153,6.89,0,0.992777,0.102147,-0.062919,1.32e+019
462,5.1233,3.70,0,0.997915,0.060393,-0.022785,1.32e+019
463,5.1399,2.65,0,0.998931,0.026105,-0.038162,1.32e+019
464,5.1419,8.55,0,0.988876,0.130345,0.071648,1.32e+019
465,5.1459,4.41,0,0.997036,-0.060005,-0.048149,1.32e+019
466,5.1192,4.09,0,0.997454,-0.042756,0.057072,1.32e+019
467,5.1231,3.86,0,0.997737,0.066788,-0.007775,1.32e+019
468,5.1446,10.19,0,0.984222,0.074486,-0.160495,1.32e+019
469,5.1151,6.23,0,0.994101,0.104282,-0.029799,1.32e+019
470,5.1543,5.99,0,0.994537,-0.007246,-0.104134,1.32e+019
471,5.1169,6.12,0,0.994309,-0.102836,0.027841,1.32e+019
472,5.1570,7.01,0,0.992534,0.121164,-0.013974,1.32e+019
473,5.0859,5.59,0,0.995236,-0.091683,0.033146,1.32e+019
474,5.1532,3.30,0,0.998338,0.043991,-0.037236,1.32e+019
475,5.1572,4.75,0,0.996567,0.040305,-0.072316,1.32e+019
476,5.1070,4.03,0,0.997530,-0.058069,0.039522,1.32e+019
477,5.1347,5.09,0,0.996058,0.051064,-0.072537,1.32e+019
478,5.1458,0.63,0,0.999939,-0.009713,0.005260,1.32e+019
479,5.1448,3.42,0,0.998217,0.057954,-0.014286,1.32e+019
480,5.1216,2.38,0,0.999140,0.000678,-0.041460,1.32e+019
481,5.0944,4.00,0,0.997570,-0.067805,0.016037,1.32e+019
482,5.1236,5.97,0,0.994580,-0.072897,-0.074145,1.32e+019
483,5.1089,3.21,0,0.998430,-0.028667,-0.048119,1.32e+019
484,5.0993,7.37,0,0.991737,-0.103236,0.076155,1.32e+019
485,5.1043,1.82,0,0.999497,-0.016586,0.027037,1.32e+019
486,5.1212,3.40,0,0.998239,-0.029818,0.051281,1.32e+019
487,5.1410,2.76,0,0.998841,-0.042482,0.022622,1.32e+019
488,5.1791,6.13,0,0.994284,-0.000181,-0.106770,1.32e+019
489,5.1126,3.01,0,0.998622,0.043321,-0.029635,1.32e+019
490,5.1237,4.90,0,0.996345,-0.052033,-0.067748,1.32e+019
491,5.1446,9.27,0,0.986952,-0.155592,0.041430,1.32e+019
492,5.1536,7.60,0,0.991207,-0.074021,-0.109678,1.32e+019
493,5.1275,4.33,0,0.997149,0.049249,0.057165,1.32e+019
494,5.1259,4.02,0,0.997538,0.004954,0.069957,1.32e+019
495,5.1325,4.21,0,0.997298,-0.073466,-0.000196,1.32e+019
496,5.1468,3.47,0,0.998171,0.047163,-0.037831,1.32e+019
497,5.1197,4.13,0,0.997401,0.065777,0.029387,1.32e+019
498,5.1024,0.92,0,0.999871,0.003890,-0.015612,1.32e+019
499,5.1580,4.70,0,0.996634,0.078967,0.022039,1.32e+019
500,5.1488,4.88,0,0.996380,0.082630,0.019998,1.32e+019
501,5.1468,1.72,0,0.999547,0.028429,-0.009843,1.32e+019
502,5.1686,2.04,0,0.999365,0.026640,0.023676,1.32e+019
503,5.0933,6.87,0,0.992830,0.109556,-0.047807,1.32e+019
504,5.1315,3.77,0,0.997836,-0.027261,0.059838,1.32e+019
505,5.1425,4.11,0,0.997433,-0.070503,0.012527,1.32e+019
506,5.1252,6.74,0,0.993096,0.107482,0.046988,1.32e+019
507,5.1809,6.47,0,0.993640,-0.015060,0.111595,1.32e+019
508,5.1836,2.69,0,0.998895,-0.046520,-0.006638,1.32e+019
509,5.1196,4.76,0,0.996551,-0.082966,0.001585,1.32e+019
510,5.1262,3.64,0,0.997983,0.022066,0.059515,1.32e+019
511,5.1408,3.72,0,0.997888,-0.064380,-0.008610,1.32e+019
512,5.0989,2.07,0,0.999349,-0.035717,-0.004995,1.32e+019
513,5.1290,0.73,0,0.999919,0.005852,-0.011346,1.32e+019
514,5.1299,1.19,0,0.999783,-0.000599,-0.020807,1.32e+019
515,5.1557,1.23,0,0.999768,-0.010462,-0.018803,1.32e+019
516,5.1725,2.94,0,0.998687,-0.050525,-0.008505,1.32e+019
517,5.1117,1.57,0,0.999626,-0.027331,-0.000896,1.32e+019
518,5.1515,4.94,0,0.996284,0.053419,0.067563,1.32e+019
519,5.1199,4.25,0,0.997252,0.068209,-0.028911,1.32e+019
520,5.1437,5.86,0,0.994777,-0.019712,-0.100148,1.32e+019
521,5.1458,2.29,0,0.999204,-0.003103,-0.039779,1.32e+019
522,5.1144,3.01,0,0.998616,0.028079,-0.044469,1.32e+019
523,5.1191,4.88,0,0.996380,-0.064313,-0.055602,1.32e+019
524,5.1462,5.06,0,0.996101,-0.070473,0.053062,1.32e+019
525,5.1288,5.95,0,0.994608,0.063497,-0.081995,1.32e+019
526,5.1130,2.29,0,0.999204,0.035061,0.019041,1.32e+019
527,5.1668,8.34,0,0.989428,-0.124125,-0.075004,1.32e+019
528,5.1183,0.66,0,0.999933,-0.011514,-0.001195,1.32e+019
529,5.1478,3.66,0,0.997957,-0.055502,-0.031631,1.32e+019
530,5.1463,3.57,0,0.998061,0.003099,0.062168,1.32e+019
531,5.1551,4.32,0,0.997165,-0.069064,0.029853,1.32e+019
532,5.1066,10.11,0,0.984479,0.168915,0.047629,1.32e+019
533,5.1562,7.92,0,0.990470,-0.050561,-0.128109,1.32e+019
534,5.1061,2.15,0,0.999296,0.022925,-0.029694,1.32e+019
535,5.1634,6.85,0,0.992865,-0.035068,0.113969,1.32e+019
536,5.1295,3.50,0,0.998138,-0.017304,0.058492,1.32e+019
537,5.1207,7.66,0,0.991081,-0.128193,0.036391,1.32e+019
538,5.1841,4.66,0,0.996698,0.080996,0.005695,1.32e+019
539,5.1143,4.09,0,0.997450,-0.066078,0.026982,1.32e+019
540,5.1086,6.20,0,0.994158,-0.053031,-0.094012,1.32e+019
541,5.1519,17.81,0,0.952074,0.230779,-0.200741,1.32e+019
542,5.1112,4.03,0,0.997533,0.028048,-0.064356,1.32e+019
543,5.1424,1.21,0,0.999775,0.000589,-0.021186,1.32e+019
544,5.1414,5.19,0,0.995898,-0.040717,0.080809,1.32e+019
545,5.1546,7.66,0,0.991081,0.036183,0.128256,1.32e+019
546,5.1406,1.84,0,0.999485,0.024483,0.020759,1.32e+019
547,5.1520,1.45,0,0.999681,0.012758,-0.021807,1.32e+019
548,5.1295,2.51,0,0.999044,0.034787,0.026482,1.32e+019
549,5.1104,4.66,0,0.996687,-0.080333,0.012682,1.32e+019
550,5.1737,2.20,0,0.999263,-0.037830,0.006500,1.32e+019
551,5.1485,3.66,0,0.997964,0.002682,0.063728,1.32e+019
552,5.1253,5.45,0,0.995486,-0.094528,0.008437,1.32e+019
553,5.1111,5.15,0,0.995962,0.074203,0.050534,1.32e+019
554,5.1474,4.68,0,0.996666,0.018795,-0.079391,1.32e+019
555,5.1558,2.43,0,0.999098,0.041184,-0.010297,1.32e+019
556,5.1241,4.37,0,0.997089,-0.069763,0.030766,1.32e+019
557,5.1235,3.20,0,0.998437,0.046024,0.031713,1.32e+019
558,5.1384,4.36,0,0.997102,0.059433,-0.047482,1.32e+019
559,5.1589,0.94,0,0.999866,-0.007951,0.014308,1.32e+019
560,5.1315,10.60,0,0.982924,-0.111229,0.146589,1.32e+019
561,5.1246,2.38,0,0.999137,0.041427,-0.002875,1.32e+019
562,5.1544,3.12,0,0.998514,0.017138,-0.051731,1.32e+019
563,5.1477,4.17,0,0.997355,0.005282,0.072499,1.32e+019
564,5.1155,2.45,0,0.999089,-0.032123,0.028111,1.32e+019
565,5.1611,12.49,0,0.976328,-0.102181,-0.190637,1.32e+019
566,5.1736,3.08,0,0.998560,-0.007844,-0.053075,1.32e+019
567,5.1183,6.65,0,0.993281,0.006862,-0.115526,1.32e+019
568,5.1282,2.64,0,0.998940,-0.030663,0.034329,1.32e+019
569,5.1317,2.19,0,0.999268,-0.019976,0.032612,1.32e+019
570,5.1713,2.99,0,0.998635,0.048180,0.020167,1.32e+019
571,5.1268,1.75,0,0.999533,0.013523,-0.027421,1.32e+019
572,5.1939,0.60,0,0.999945,-0.003253,-0.009935,1.32e+019
573,5.1578,7.00,0,0.992549,-0.055406,0.108522,1.32e+019
574,5.1175,3.75,0,0.997857,0.016673,-0.063279,1.32e+019
575,5.1442,12.51,0,0.976265,0.014130,-0.216117,1.32e+019
576,5.1427,2.41,0,0.999115,0.016340,-0.038753,1.32e+019
577,5.1464,2.37,0,0.999141,0.029441,0.029161,1.32e+019
578,5.1452,1.64,0,0.999589,-0.015979,-0.023808,1.32e+019
579,5.1310,1.86,0,0.999472,0.021169,0.024643,1.32e+019
580,5.1533,4.17,0,0.997349,-0.048523,0.054228,1.32e+019
581,5.1574,2.08,0,0.999339,-0.030426,-0.019916,1.32e+019
582,5.1497,12.15,0,0.977591,0.185903,-0.098773,1.32e+019
583,5.1253,3.27,0,0.998369,0.041900,-0.038770,1.32e+019
584,5.1453,5.03,0,0.996147,-0.086343,0.015374,1.32e+019
585,5.1253,5.66,0,0.995118,-0.035281,0.092175,1.32e+019
586,5.1488,3.20,0,0.998445,0.051680,0.020911,1.32e+019
587,5.1497,3.45,0,0.998184,0.059570,0.008979,1.32e+019
588,5.1177,8.27,0,0.989599,0.139121,-0.036588,1.32e+019
589,5.1335,6.26,0,0.994038,0.103564,0.034109,1.32e+019
590,5.1500,6.81,0,0.992946,-0.112963,0.036023,1.32e+019
591,5.1580,3.28,0,0.998359,0.038159,-0.042705,1.32e+019
592,5.1655,2.06,0,0.999354,-0.021981,-0.028417,1.32e+019
593,5.1001,4.05,0,0.997502,-0.067472,-0.020926,1.32e+019
594,5.0952,4.18,0,0.997341,0.029199,0.066771,1.32e+019
595,5.0766,1.65,0,0.999587,0.006730,-0.027942,1.32e+019
596,5.1449,4.67,0,0.996678,0.035864,0.073120,1.32e+019
597,5.0969,8.34,0,0.989420,0.009127,0.144793,1.32e+019
598,5.1466,10.09,0,0.984528,0.161798,0.067279,1.32e+019
599,5.1368,0.95,0,0.999862,-0.006650,0.015219,1.32e+019
600,5.1326,1.29,0,0.999745,0.021255,0.007591,1.32e+019
601,5.1329,5.94,0,0.994626,-0.040112,-0.095450,1.32e+019
602,5.1450,5.18,0,0.995915,0.006071,-0.090092,1.32e+019
603,5.1316,5.06,0,0.996105,0.085273,0.022428,1.32e+019
604,5.1249,8.03,0,0.990196,-0.135082,-0.035573,1.32e+019
605,5.1403,0.87,0,0.999885,-0.001718,0.015070,1.32e+019
606,5.1253,2.00,0,0.999393,-0.005983,0.034310,1.32e+019
607,5.1638,0.77,0,0.999909,-0.012789,-0.004283,1.32e+019
608,5.0924,5.83,0,0.994825,0.099796,0.019062,1.32e+019
609,5.1828,2.17,0,0.999286,0.029834,-0.023199,1.32e+019
610,5.1111,2.39,0,0.999129,-0.017565,0.037857,1.32e+019
611,5.1320,1.47,0,0.999670,0.023660,-0.010044,1.32e+019
612,5.1210,8.89,0,0.987998,0.129315,0.084479,1.32e+019
613,5.1316,1.67,0,0.999577,-0.000409,-0.029075,1.32e+019
614,5.1659,1.32,0,0.999734,0.020305,0.010922,1.32e+019
615,5.0875,2.48,0,0.999065,-0.041986,0.010273,1.32e+019
616,5.1656,5.19,0,0.995898,-0.007093,0.090206,1.32e+019
617,5.0972,8.14,0,0.989929,-0.056349,-0.129866,1.32e+019
618,5.1159,5.03,0,0.996141,-0.013819,0.086668,1.32e+019
619,5.1283,4.76,0,0.996548,-0.045234,0.069606,1.32e+019
620,5.1432,3.33,0,0.998309,0.005782,0.057836,1.32e+019
621,5.1148,2.92,0,0.998703,0.012824,0.049280,1.32e+019
622,5.1291,6.76,0,0.993041,-0.062159,-0.100025,1.32e+019
623,5.1192,4.14,0,0.997392,0.043235,-0.057791,1.32e+019
624,5.1453,2.64,0,0.998942,0.045696,0.005136,1.32e+019
625,5.1273,3.06,0,0.998570,0.021583,-0.048901,1.32e+019
626,5.1435,1.66,0,0.999582,0.022585,-0.018048,1.32e+019
627,5.1621,4.02,0,0.997535,-0.069184,0.011753,1.32e+019
628,5.1102,3.96,0,0.997611,0.068897,-0.005069,1.32e+019
629,5.1153,5.43,0,0.995517,0.077282,-0.054530,1.32e+019
630,5.0963,4.86,0,0.996399,0.065900,-0.053353,1.32e+019
631,5.1287,5.62,0,0.995200,0.068848,-0.069551,1.32e+019
632,5.1234,13.96,0,0.970479,-0.186528,0.152899,1.32e+019
633,5.0846,6.62,0,0.993336,-0.027944,-0.111813,1.32e+019
634,5.1323,0.71,0,0.999922,-0.010251,0.007067,1.32e+019
635,5.1089,4.88,0,0.996376,-0.055501,-0.064455,1.32e+019
636,5.1281,5.89,0,0.994722,-0.077345,0.067429,1.32e+019
637,5.1359,3.57,0,0.998064,0.028929,-0.055063,1.32e+019
638,5.1107,5.77,0,0.994929,0.041109,-0.091797,1.32e+019
639,5.0949,5.03,0,0.996143,-0.045978,-0.074734,1.32e+019
640,5.1284,10.52,0,0.983182,-0.182615,-0.002019,1.32e+019
641,5.1604,4.80,0,0.996489,0.020142,-0.081263,1.32e+019
642,5.1407,6.79,0,0.992993,0.084056,0.083066,1.32e+019
643,5.1129,3.80,0,0.997802,0.060550,-0.026917,1.32e+019
644,5.1304,5.34,0,0.995662,0.080955,0.045870,1.32e+019
645,5.1335,14.07,0,0.969997,-0.131472,0.204503,1.32e+019
646,5.1613,2.08,0,0.999340,0.017060,0.032056,1.32e+019
647,5.1165,2.13,0,0.999307,0.016030,-0.033599,1.32e+019
648,5.1480,2.78,0,0.998822,-0.034171,0.034441,1.32e+019
649,5.1715,3.49,0,0.998150,0.032752,-0.051218,1.32e+019
650,5.1549,2.96,0,0.998666,-0.049188,-0.015731,1.32e+019
651,5.1082,3.97,0,0.997596,0.042542,-0.054698,1.32e+019
652,5.1497,2.23,0,0.999240,-0.029383,0.025616,1.32e+019
653,5.1564,1.96,0,0.999413,-0.008246,-0.033245,1.32e+019
654,5.1581,4.83,0,0.996445,-0.027130,0.079754,1.32e+019
655,5.1874,1.64,0,0.999590,0.027726,0.007199,1.32e+019
656,5.1120,3.30,0,0.998340,-0.042721,0.038635,1.32e+019
657,5.1496,4.44,0,0.996997,0.057535,0.051834,1.32e+019
658,5.1331,2.63,0,0.998946,-0.043190,0.015574,1.32e+019
659,5.1617,6.81,0,0.992940,0.110073,0.044197,1.32e+019
660,5.1079,1.80,0,0.999505,-0.023153,-0.021288,1.32e+019
661,5.1201,4.46,0,0.996978,-0.076197,0.015095,1.32e+019
662,5.1347,3.34,0,0.998296,0.014672,-0.056470,1.32e+019
663,5.1511,9.53,0,0.986197,0.156710,0.053451,1.32e+019
664,5.1985,7.21,0,0.992093,-0.053275,-0.113634,1.32e+019
665,5.1609,2.03,0,0.999370,0.024890,0.025298,1.32e+019
666,5.1527,2.12,0,0.999318,0.009870,0.035570,1.32e+019
667,5.1349,1.54,0,0.999639,-0.013626,0.023142,1.32e+019
668,5.1711,4.88,0,0.996369,-0.023311,-0.081885,1.32e+019
669,5.1120,4.95,0,0.996271,0.052806,0.068229,1.32e+019
670,5.1351,5.47,0,0.995446,-0.066538,0.068267,1.32e+019
671,5.1314,7.10,0,0.992326,-0.035001,-0.118591,1.32e+019
672,5.1759,6.50,0,0.993580,0.027916,0.109630,1.32e+019
673,5.1302,2.42,0,0.999106,-0.019704,-0.037396,1.32e+019
674,5.1265,2.74,0,0.998861,-0.040794,0.024761,1.32e+019
675,5.1433,6.96,0,0.992640,-0.107006,-0.056713,1.32e+019
676,5.1342,2.84,0,0.998773,0.005423,0.049217,1.32e+019
677,5.1566,7.77,0,0.990825,0.000121,-0.135149,1.32e+019
678,5.1362,4.06,0,0.997489,0.005194,0.070637,1.32e+019
679,5.1042,1.51,0,0.999652,-0.005790,-0.025755,1.32e+019
680,5.1673,6.14,0,0.994264,0.102328,-0.031112,1.32e+019
681,5.1197,4.96,0,0.996248,-0.009388,0.086030,1.32e+019
682,5.1153,4.65,0,0.996710,0.051199,-0.062837,1.32e+019
683,5.1361,1.36,0,0.999719,-0.023714,0.000247,1.32e+019
684,5.1978,7.29,0,0.991919,0.112213,0.059205,1.32e+019
685,5.1448,3.02,0,0.998612,-0.051344,0.011725,1.32e+019
686,5.1475,2.71,0,0.998879,0.045348,-0.013556,1.32e+019
687,5.1212,3.27,0,0.998375,-0.013587,0.055337,1.32e+019
688,5.1350,7.68,0,0.991034,-0.118441,-0.061839,1.32e+019
689,5.1491,4.19,0,0.997321,-0.071506,0.015420,1.32e+019
690,5.1293,4.07,0,0.997473,0.040308,-0.058513,1.32e+019
691,5.1211,3.92,0,0.997661,-0.025444,0.063452,1.32e+019
692,5.1409,4.62,0,0.996754,0.028839,-0.075159,1.32e+019
693,5.1482,5.15,0,0.995959,-0.086985,0.022333,1.32e+019
694,5.1111,3.19,0,0.998448,0.055537,0.004111,1.32e+019
695,5.1117,9.70,0,0.985697,-0.129822,0.107463,1.32e+019
696,5.1595,9.59,0,0.986026,0.088008,0.141451,1.32e+019
697,5.1568,1.59,0,0.999616,-0.012518,-0.024728,1.32e+019
698,5.1174,4.24,0,0.997257,-0.069503,0.025446,1.32e+019
699,5.1394,2.48,0,0.999067,0.008539,0.042336,1.32e+019
700,5.1526,3.28,0,0.998362,-0.032086,-0.047379,1.32e+019
701,5.1365,2.93,0,0.998690,0.011009,-0.049964,1.32e+019
702,5.1582,3.62,0,0.998003,-0.043682,0.045625,1.32e+019
703,5.1620,3.50,0,0.998137,-0.021890,-0.056959,1.32e+019
704,5.1006,4.00,0,0.997566,-0.051901,0.046560,1.32e+019
705,5.1353,11.05,0,0.981470,-0.190700,0.018722,1.32e+019
706,5.1325,1.15,0,0.999797,-0.018750,0.007333,1.32e+019
707,5.1259,1.73,0,0.999542,0.023113,0.019510,1.32e+019
708,5.1410,4.11,0,0.997433,0.068685,0.020262,1.32e+019
709,5.1833,2.93,0,0.998696,0.021862,0.046127,1.32e+019
710,5.1288,12.58,0,0.975981,-0.172468,0.133099,1.32e+019
711,5.1233,6.72,0,0.993137,0.116839,-0.005227,1.32e+019
712,5.1247,3.15,0,0.998491,0.051057,0.020200,1.32e+019
713,5.1267,3.51,0,0.998121,-0.054046,-0.028879,1.32e+019
714,5.1945,5.23,0,0.995834,-0.090882,0.007355,1.32e+019
715,5.0880,3.10,0,0.998536,0.051964,0.015033,1.32e+019
716,5.1698,7.17,0,0.992185,0.002370,-0.124754,1.32e+019
717,5.1234,2.62,0,0.998956,0.035586,-0.028649,1.32e+019
718,5.1594,4.71,0,0.996626,-0.055552,0.060420,1.32e+019
719,5.1535,2.78,0,0.998820,0.043807,0.020947,1.32e+019
720,5.1425,4.58,0,0.996804,-0.074746,0.028183,1.32e+019
721,5.1565,4.21,0,0.997302,0.071626,0.016098,1.32e+019
722,5.1558,8.62,0,0.988711,0.145141,-0.037208,1.32e+019
723,5.1804,3.16,0,0.998484,-0.053472,0.013050,1.32e+019
724,5.1521,13.28,0,0.973245,-0.092800,0.210196,1.32e+019
725,5.1254,5.20,0,0.995891,-0.073843,0.052415,1.32e+019
726,5.1334,3.03,0,0.998601,-0.002026,-0.052833,1.32e+019
727,5.1449,4.40,0,0.997048,0.068920,0.033851,1.32e+019
728,5.1226,0.98,0,0.999853,0.015851,0.006537,1.32e+019
729,5.1223,5.82,0,0.994841,0.084711,0.055814,1.32e+019
730,5.1525,3.24,0,0.998402,0.041871,0.037939,1.32e+019
731,5.1609,7.13,0,0.992272,0.078618,0.095994,1.32e+019
732,5.1698,6.33,0,0.993909,-0.097278,0.051781,1.32e+019
733,5.1132,4.82,0,0.996471,0.019030,0.081758,1.32e+019
734,5.1249,4.66,0,0.996698,-0.057500,-0.057325,1.32e+019
735,5.1706,4.18,0,0.997340,-0.036293,-0.063206,1.32e+019
736,5.1390,6.78,0,0.993006,0.116018,-0.021888,1.32e+019
737,5.1330,3.34,0,0.998304,-0.036469,-0.045382,1.32e+019
738,5.1675,7.77,0,0.990825,-0.123221,0.055525,1.32e+019
739,5.1693,9.11,0,0.987372,-0.154459,-0.035184,1.32e+019
740,5.1312,5.05,0,0.996120,-0.008958,-0.087547,1.32e+019
741,5.1611,2.71,0,0.998886,0.037435,-0.028744,1.32e+019
742,5.1230,4.60,0,0.996776,0.079961,-0.006660,1.32e+019
743,5.0964,4.86,0,0.996400,0.023309,0.081511,1.32e+019
744,5.1666,2.23,0,0.999245,0.015928,0.035434,1.32e+019
745,5.1581,3.93,0,0.997645,-0.041598,0.054544,1.32e+019
746,5.1382,7.02,0,0.992499,0.003314,-0.122208,1.32e+019
747,5.1554,1.96,0,0.999414,-0.018896,-0.028541,1.32e+019
748,5.1318,5.39,0,0.995582,-0.093835,0.003424,1.32e+019
749,5.1325,9.07,0,0.987493,-0.115220,-0.107621,1.32e+019
750,5.1946,2.47,0,0.999071,0.035760,-0.024056,1.32e+019
751,5.1238,3.32,0,0.998319,-0.057532,0.007040,1.32e+019
752,5.1019,3.27,0,0.998372,-0.055679,-0.012363,1.32e+019
753,5.1406,4.08,0,0.997471,0.028944,-0.064915,1.32e+019
754,5.1416,3.81,0,0.997793,0.010850,-0.065504,1.32e+019
755,5.1640,2.68,0,0.998904,-0.026740,0.038421,1.32e+019
756,5.1079,7.03,0,0.992485,-0.047037,0.112965,1.32e+019
757,5.1414,6.96,0,0.992629,-0.068657,0.099867,1.32e+019
758,5.1517,4.03,0,0.997523,-0.036988,0.059836,1.32e+019
759,5.1571,2.29,0,0.999200,-0.022421,-0.033127,1.32e+019
760,5.1655,4.75,0,0.996564,0.065158,-0.051139,1.32e+019
761,5.1521,7.14,0,0.992238,0.004124,-0.124288,1.32e+019
762,5.1242,4.95,0,0.996267,-0.023686,0.083016,1.32e+019
763,5.1331,3.51,0,0.998123,-0.049124,-0.036571,1.32e+019
764,5.1577,1.73,0,0.999545,-0.024392,0.017755,1.32e+019
765,5.1514,4.64,0,0.996725,-0.056815,0.057550,1.32e+019
766,5.1788,4.80,0,0.996490,0.083162,-0.009584,1.32e+019
767,5.1588,4.71,0,0.996625,0.018311,-0.080016,1.32e+019
768,5.1121,3.48,0,0.998153,-0.055232,-0.025304,1.32e+019
769,5.1225,6.66,0,0.993249,-0.103880,-0.051623,1.32e+019
770,5.1605,3.39,0,0.998248,0.050688,-0.030519,1.32e+019
771,5.1649,5.96,0,0.994588,0.096978,-0.037292,1.32e+019
772,5.1749,11.89,0,0.978547,0.080711,0.189555,1.32e+019
773,5.1229,2.41,0,0.999113,0.025992,-0.033144,1.32e+019
774,5.1328,5.55,0,0.995312,-0.095190,0.017102,1.32e+019
